tree.number	q01.sim	q10.sim	pSpec.sim	lambda.sim	ntaxa.sim	q01.fit	q10.fit	pSpec.fit	llik.fit	
152	 0.523662498220801	 0.675034543732181	 1.10979681368917	 1.58305526850745	 85	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 -4.57164086340944e-18	 
109	 0.348416856722906	 0.647732736775652	 1.79487465461716	 1.25456834491342	 93	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 -6.17831734915329e-17	 
23	 0.940841605886817	 0.338006063597277	 1.83399157272652	 1.31736204912886	 94	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 -7.86268937108335e-17	 
20	 0.794544485397637	 0.548177622957155	 0.538320537656546	 1.61038270778954	 86	 1.04948994756108e-11	 1.52984710402325e-06	 0.600038230431874	 3.36505838163241	 
36	 0.794840677874163	 0.272593974834308	 0.761986492201686	 1.01557752490044	 55	 0.723936440430176	 0.760152916164021	 0.659593380140218	 787.59470021079	 
79	 0.9353972224053	 0.184890066739172	 1.97448653355241	 1.30980861745775	 26	 0.329872268581679	 0.663172602191043	 0.894359138168832	 138.142366646712	 
18	 0.352206542156637	 0.756167393177748	 0.766895898152143	 1.95823315531015	 54	 0.269076529768813	 0.300295888942511	 0.753269585205831	 242.5114737438	 
76	 0.225420178147033	 0.12605428067036	 0.391387310810387	 0.0783686023205519	 25	 0.179162558738423	 0.203596439925001	 2.01380068551482	 169.659859995813	 
74	 0.274526331573725	 0.348391467006877	 1.78937215311453	 0.823748263996094	 17	 0.413403575685891	 0.293145961096614	 1.06638389205827	 57.1706279457638	 
126	 0.774849097244442	 0.709415364312008	 1.34313220763579	 0.480690760072321	 49	 0.626073950768442	 0.563321430570726	 2.02474827812187	 615.996658794531	 
72	 0.592059908201918	 0.827513959258795	 1.45802585687488	 0.238372267223895	 58	 0.456781157224242	 0.462429543639561	 1.24696302524801	 970.213660691607	 
107	 0.390023021725938	 0.372041621711105	 1.48168192524463	 1.30480157816783	 87	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 -1.0611997255728e-17	 
43	 0.107717783423141	 0.627553889295086	 0.236738403793424	 1.55863235751167	 49	 0.0849413289559623	 0.107707226431462	 0.253032093718677	 188.275425534301	 
82	 0.155410979874432	 0.916262454120442	 1.52800788963214	 0.395794480107725	 56	 0.179171474237679	 0.149897702868593	 2.55400258678962	 656.707882632297	 
32	 0.150442948099226	 0.909099105279893	 0.0441417642869055	 1.60512754600495	 97	 60212.5993076871	 14983412078843316224	 3.40390127329253e-36	 -880	 
92	 0.70385071914643	 0.944805866107345	 1.88722037663683	 1.52193685108796	 35	 0.640879609083831	 0.754963121609014	 1.28598515560927	 221.031463848544	 
163	 0.488645647885278	 0.760666587157175	 1.93799108080566	 0.0529880621470511	 26	 0.309942765703007	 0.201293977076843	 1.46433389422719	 181.066254659283	 
123	 0.745498241158202	 0.496926262741908	 0.903765227645636	 1.05655959341675	 54	 0.630828995290439	 0.677811163266083	 0.830299469583333	 663.927046608064	 
33	 0.434971306240186	 0.106889625778422	 1.47493031155318	 0.188540922477841	 50	 0.375491735474119	 0.357376965879671	 0.937276644827758	 707.464976210142	 
15	 0.613326896447688	 0.140485713956878	 0.936082204803824	 0.663570396602154	 63	 0.49284534829701	 0.581875286380155	 1.07300092970438	 1101.55545114189	 
22	 0.853995663346723	 0.613930591847748	 1.04800218064338	 0.378332071006298	 87	 0.000108945209295136	 2.09057219364653	 1.00015647624999	 2.69753843745402	 
99	 0.63730868161656	 0.519078394398093	 0.945181014481932	 0.939878899138421	 28	 0.501005905267206	 0.581700304529084	 0.968386592777703	 165.463347644468	 
219	 0.0236138526815921	 0.695747842313722	 1.53038516826928	 1.72638232074678	 23	 9.16837202220712e-07	 0.0158213521883544	 2133.10968553517	 7.10772932323762	 
85	 0.507942026248202	 0.183048508362845	 0.715217700693756	 1.34100613137707	 63	 0.510612867818487	 0.477915272295561	 0.624820026002663	 788.025660313986	 
100	 0.980721590807661	 0.654881966533139	 0.162375989835709	 0.738126351498067	 60	 0.871018646434138	 0.857452894031943	 0.193359266286953	 1007.9731799781	 
48	 0.399946090066805	 0.481998561881483	 1.88389907730743	 1.16444757394493	 61	 0.411119139826533	 0.360540743015438	 1.21193362741422	 738.09363789875	 
130	 0.972433461342007	 0.393638774519786	 0.419822699856013	 0.708885862957686	 37	 0.791344843239956	 0.820684228798669	 0.516446415184515	 388.148399523552	 
141	 0.795891730114818	 0.078694014577195	 1.34265190782025	 1.53523513162509	 16	 0.478281005852619	 0.17428534316342	 0.872913125934995	 35.6763940256793	 
64	 0.750059490092099	 0.154365037102252	 0.760685748420656	 1.09314851975068	 60	 0.745472970133038	 0.780272657184241	 0.625580244167521	 810.893365555807	 
155	 0.64871032955125	 0.935668798163533	 1.04835911421105	 0.982326798141003	 31	 0.490349234992711	 0.564657136112485	 1.038996200898	 188.231221095365	 
211	 0.195679734926671	 0.221169996308163	 0.552265118807554	 0.416893888264894	 12	 0.0984305751385357	 0.344464849521831	 2.95703795974037	 20.6216501205869	 
1	 0.936737581854686	 0.318548234412447	 0.158730864524841	 1.0072471681051	 60	 0.941288776762861	 0.929670933493496	 0.106259436845379	 969.152838720887	 
120	 0.473444950999692	 0.472761705284938	 0.631346588023007	 0.763037749100477	 29	 0.469588010027563	 0.450632962668422	 0.424940391157924	 214.477294586618	 
252	 0.229496015701443	 0.426370564848185	 1.2868431401439	 1.4568942990154	 95	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 -8.55788695732191e-17	 
308	 0.910169193986803	 0.923644817899913	 0.762429969850928	 1.13442018907517	 15	 0.162718225370392	 0.633131294703393	 0.91696841785439	 43.6791658687304	 
89	 0.910004232544452	 0.826157049508765	 1.5122061278671	 0.443064043298364	 87	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 -1.43212789148277e-17	 
90	 0.601430788869038	 0.941403246251866	 1.02231343789026	 1.52406478300691	 60	 0.612061323625867	 0.639220504715568	 0.919204902443543	 819.767830610349	 
24	 0.613744279835373	 0.65320172556676	 0.383865026757121	 1.34505739854649	 66	 0.757417916884095	 0.64521401564369	 0.352276285877091	 1009.98236220063	 
267	 0.229119239840657	 0.343873170204461	 1.91029885457829	 1.17534914892167	 28	 2.60834638366862e-07	 0.245920786966135	 187643344.91821	 75.5183483599884	 
2	 0.45570381032303	 0.627721002791077	 1.26778580155224	 0.458145869895816	 91	 10.0949536256389	 1.11248802773995	 1.31801220405419	 3.32119612079384	 
80	 0.88391925022006	 0.23991476255469	 0.788558233063668	 1.17143542645499	 11	 9.75324513113836e-09	 0.641857040956554	 11670825.1040033	 18.7823910229486	 
47	 0.874471455346793	 0.874617448542267	 0.0648038838990033	 1.49173816433176	 60	 0.830111312338733	 0.763900490521965	 0.0342638089825754	 752.84092923193	 
136	 0.659700132906437	 0.479289129143581	 1.72085884818807	 1.22306836815551	 20	 0.572722597537655	 0.491811537057211	 0.945651829026219	 68.201233077743	 
104	 0.274448531214148	 0.481095152441412	 1.62658322323114	 0.482555885333568	 35	 0.219931623519311	 0.244619075943232	 1.25065152315373	 271.025460422492	 
49	 0.534916868433356	 0.967426710994914	 1.74335930077359	 0.943897444289178	 68	 0.478011316189844	 0.483907602965128	 1.09504968647882	 1084.67820067274	 
57	 0.730322477640584	 0.74922494054772	 0.266169783659279	 0.113830270245671	 28	 0.795066457054216	 0.766891680000194	 0.00020854170607165	 225.436464363411	 
25	 0.0997370039112866	 0.70143346930854	 0.965225933119655	 0.266297237481922	 63	 0.0631317455645539	 0.0822116982978474	 3.9610401358883	 756.544358778151	 
153	 0.219679000554606	 0.222838312620297	 1.18946418492123	 1.97534887446091	 60	 0.162975057856078	 0.190922168806633	 3.56521893283272	 287.134052258113	 
103	 0.911896441364661	 0.02184177050367	 1.93237157072872	 1.70612196717411	 35	 0.506514627794906	 0.748558143145409	 1.32621984793522	 201.027599540081	 
3	 0.598596934229136	 0.762318621389568	 0.979024528991431	 1.740794504527	 66	 0.599320560451957	 0.559144001254278	 1.2109050079505	 774.918898587567	 
131	 0.13928697980009	 0.387897391803563	 0.551980250049382	 1.78246023692191	 62	 0.198152908351711	 0.165828740016862	 0.454389623111158	 359.155777243003	 
59	 0.848566401284188	 0.0394787243567407	 1.19135716417804	 0.78128508804366	 22	 1.36388844475722	 0.838744785681905	 1.08758902458677	 109.0569755043	 
128	 0.90850280970335	 0.365973882144317	 0.144965673331171	 1.84240646101534	 50	 0.72692620748233	 0.710509277391112	 0.0661251114506259	 429.200559933961	 
78	 0.438958142651245	 0.225529831601307	 1.27006800845265	 0.747126827482134	 45	 0.402523124768095	 0.377620775061633	 1.0217409012187	 356.405308282027	 
220	 0.821513189235702	 0.0418480075895786	 0.930652240756899	 1.78351376019418	 69	 0.670144304647583	 0.703494114269094	 1.56174223552655	 937.203538766018	 
138	 0.779817885253578	 0.683469612617046	 0.185797287151217	 1.79654806246981	 50	 0.649803031455439	 0.572996188907804	 0.108389178740493	 463.998230864432	 
35	 0.104426739504561	 0.489956158911809	 1.05290244659409	 1.05874340794981	 66	 0.0694838482294447	 0.100017479988584	 8.21905989806909	 407.575301002506	 
106	 0.968024730682373	 0.072349612833932	 1.19611159991473	 1.0405343528837	 49	 1.07068146878983	 1.11360158612836	 0.933890498717349	 601.162000816862	 
102	 0.560265336418524	 0.262362296227366	 0.752208179328591	 0.377680462319404	 75	 0.490077092083153	 0.518475218165206	 0.928021715304765	 1610.4330208281	 
113	 0.896843449678272	 0.386850270908326	 1.53515186021104	 0.43950130045414	 41	 0.696818607938083	 0.650938282993063	 1.10185753660008	 494.843720439568	 
115	 0.241036226740107	 0.340847895946354	 1.15003158897161	 0.0286289914511144	 85	 17970.3804673167	 1.20008545379544e-12	 388498377.707086	 -4.00687828277673e-16	 
86	 0.686162245459855	 0.106547231553122	 1.13444963563234	 1.90855528274551	 75	 0.612095892167762	 0.68536424046837	 1.11481489735098	 1073.13322006821	 
110	 0.164992107078433	 0.664803557796404	 0.422740499954671	 0.913823285605758	 60	 0.1529681067643	 0.157265435222678	 0.484667969963602	 509.842905748757	 
142	 0.528654227033257	 0.583120885537937	 0.484039464965463	 0.196346192155033	 11	 0.180158153819645	 0.243010844059734	 0.745339487740453	 29.8190693798985	 
176	 0.221972214058042	 0.817878095665947	 1.77485341578722	 1.00020706327632	 51	 0.322615399368645	 0.258581045828696	 1.40611283935581	 446.309441534504	 
232	 0.922957533970475	 0.0479018539190292	 1.34613635996357	 0.0849259975366294	 17	 0.169802670388868	 0.190258971694228	 3.33580054900199	 73.4070411917587	 
197	 0.0303971227258444	 0.285981474677101	 0.201902569737285	 1.26716830255464	 49	 0.0504602374446158	 0.0439378249162775	 0.230784498325777	 133.96521651334	 
61	 0.840808868873864	 0.536995745031163	 1.77617687918246	 0.143427277449518	 94	 0.642137844690709	 1.05580607386985	 1.02207526973	 7.64422095164416	 
81	 0.937186116352677	 0.486360149923712	 1.40803407412022	 0.0500045707449317	 49	 0.214912248517986	 0.241966396984642	 1.55641488265388	 741.556646047073	 
145	 0.00345345633104444	 0.135480650700629	 1.11293915752321	 0.0772722219116986	 95	 898885.466564193	 2.02608218234116e-12	 940.821864182643	 -2.25399370409832e-16	 
83	 0.444896020693704	 0.506929992698133	 1.30874260002747	 1.25549024762586	 90	 0.012153091176914	 2.64753679173461	 1.00653352544245	 2.82501376992283	 
364	 0.356653509428725	 0.875494874780998	 0.717076390050352	 0.0774271283298731	 84	 1.83889953625458	 2.29305469214489	 1.6135647684896e-08	 1.84201406152336	 
88	 0.921757665928453	 0.513622211059555	 0.369115747511387	 1.59555935999379	 60	 0.802234666536224	 0.920784242336002	 0.371624634599953	 852.641147817432	 
201	 0.333987597143278	 0.990378081100062	 1.83132590958849	 0.716738138347864	 32	 0.208864933297584	 0.293948054991036	 1.27255896253341	 223.143301697745	 
132	 0.641068978700787	 0.0590559970587492	 1.22120929369703	 1.38125991495326	 70	 0.609868060632007	 0.615311997781944	 1.27208688249899	 1136.25062344215	 
257	 0.0908541779499501	 0.986166520509869	 1.09124749386683	 0.454831315670162	 13	 0.0852923382914611	 0.0626552913947789	 7.69791314276635	 9.40426500927127	 
139	 0.877096080686897	 0.0137469440232962	 0.6500090258196	 1.68587994668633	 32	 0.774089274645137	 0.678771462496687	 0.479818887674124	 223.878854586937	 
313	 0.472182452213019	 0.905175488675013	 0.632301947101951	 0.752513601444662	 23	 0.531880218116248	 0.455596913019189	 0.55383796347967	 125.895030926908	 
62	 0.830604751128703	 0.419761297060177	 1.53300612140447	 1.02391779236495	 65	 0.697699597625959	 0.653968764005793	 0.943709020817106	 1036.40327138322	 
45	 0.491775817936286	 0.193501488305628	 0.483524484094232	 1.03017927752808	 91	 4.27161063973403e-17	 4.96662050759778e-08	 0.600006279884238	 6.73011668658248	 
94	 0.381116777192801	 0.101252985186875	 1.95160029549152	 0.899188349489123	 72	 0.365685020644037	 0.346591333284949	 1.31362748002492	 964.70826339921	 
91	 0.439842070220038	 0.173999179387465	 0.767002489417791	 0.0444356729276478	 38	 0.0850238808795732	 0.105281924022835	 0.506283483946299	 450.705106433213	 
150	 0.569720976985991	 0.566239945124835	 0.91918578883633	 0.198551194742322	 18	 0.186278422611858	 0.280246036333359	 1.55089113619751	 74.0023113780593	 
194	 0.139624480856583	 0.0980466140899807	 0.575697600841522	 0.464419640600681	 45	 0.0844306761465294	 0.174739555506216	 2.2889633811231	 374.284025073599	 
55	 0.191400637384504	 0.734117852523923	 0.647111404687166	 1.32538530090824	 76	 0.165544011841113	 0.224192463650528	 0.790405562944605	 624.391786791959	 
118	 0.739719156641513	 0.403703263262287	 1.22066037217155	 0.427907994482666	 32	 0.540802182296359	 0.568231985582932	 1.28039516506495	 279.98742325001	 
168	 0.362984144128859	 0.467514815041795	 0.465416089631617	 1.24385977303609	 81	 0.368094151198584	 0.336448382295586	 0.485380683740044	 1219.05070997965	 
323	 0.808420501416549	 0.63570870552212	 1.27223332459107	 1.50261155189946	 63	 0.76694985538969	 0.817752300628642	 1.10858833776982	 756.003312942144	 
275	 0.920291814021766	 0.0980822495184839	 0.836260577663779	 0.134849050547928	 60	 0.380650007477888	 0.375781522438858	 0.654666759998887	 1158.03007880316	 
192	 0.688722510123625	 0.667993602808565	 1.83080672565848	 1.71612719120458	 61	 0.549098412277815	 0.698393322154433	 1.56172199793651	 798.710784695106	 
208	 0.214827569434419	 0.212892582872882	 1.59846231155097	 1.14562657056376	 72	 0.235476229993703	 0.222435589990356	 1.2765657822294	 776.492538681631	 
331	 0.42113139317371	 0.18787335138768	 1.13313114037737	 0.35289388243109	 19	 0.327122931079304	 0.269389018379432	 1.13240761873107	 78.0320618661966	 
264	 0.23076590616256	 0.0832236499991268	 1.91669765859842	 0.21690717106685	 14	 0.100424285426845	 0.150183987164433	 3.74466486411639	 36.0954940675704	 
135	 0.149749979143962	 0.663292862707749	 1.3687618682161	 0.332524521742016	 66	 0.125246953530975	 0.137442435572874	 2.62000227729254	 842.245724241389	 
133	 0.829577096737921	 0.921698134858161	 0.364937897305936	 0.869359858799726	 72	 0.793019941905222	 0.733840448157682	 0.30487227235567	 1500.70541556282	 
162	 0.362583437701687	 0.242113284766674	 1.14112097350881	 0.825208825524896	 95	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 -1.08393896104685e-16	 
98	 0.216957901604474	 0.108829631935805	 1.90990843158215	 1.28889645030722	 79	 0.260375134279767	 0.195891067609215	 1.83144941113765	 771.927885651831	 
105	 0.0212689638137817	 0.433341254945844	 0.890943571925163	 1.07272621337324	 48	 0.10839269602096	 0.0214401971747105	 0.87856097067757	 74.444013331338	 
148	 0.288319492479786	 0.735132813919336	 1.38795837806538	 1.59097934607416	 64	 0.264423351390481	 0.247659606319984	 0.962239634120047	 538.108465017262	 
198	 0.678221216890961	 0.105544436955824	 0.758363486733288	 0.405272021424025	 54	 0.615618969634345	 0.6222798665131	 1.4400832710851	 880.114957460825	 
65	 0.0565464154351503	 0.948861319571733	 0.613358916249126	 1.14019314432517	 69	 0.0414871167853639	 0.0524237420167438	 0.722367929560072	 274.184859553516	 
254	 0.993980617728084	 0.906479303957894	 1.39739180495963	 1.9194851773791	 13	 1.82866634354342e-07	 0.511455099885996	 0.849520612979065	 19.1856813781239	 
179	 0.427877805428579	 0.666285922750831	 1.94884412735701	 1.0817279079929	 70	 0.418313842706984	 0.409709741498287	 1.03690639415917	 1026.28457082101	 
31	 0.443731243023649	 0.200821065343916	 0.588744663633406	 1.56256412575021	 98	 0.000507790702639388	 12.6787605053869	 0.922765879924106	 11.1009308427534	 
134	 0.195722952950746	 0.248371810186654	 1.82404556823894	 0.731424718629569	 98	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 -1.46610186674361e-16	 
235	 0.0193925586063415	 0.739575105253607	 0.880434420425445	 0.888763197232038	 82	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 0	 
190	 0.768263666657731	 0.285783795872703	 1.70306816836819	 0.74506618315354	 21	 0.846741241127155	 0.880254300898936	 1.09686314072766	 110.285479749157	 
276	 0.275590299395844	 0.17701139417477	 1.03622473590076	 0.183555668219924	 62	 0.257020531688997	 0.224841663899933	 1.34213736988821	 1054.2134313293	 
101	 0.0395610963460058	 0.606416938593611	 0.377065766137093	 1.53863059263676	 43	 0.0508394743053876	 0.0414346309854773	 0.38729373650846	 108.525774598967	 
209	 0.640205893898383	 0.218393579358235	 0.946075707208365	 1.61362133082002	 90	 0.000623369845192951	 2.45019693175079	 1.03779639771578	 2.74013819637071	 
117	 0.580701089464128	 0.284382377518341	 1.85276499390602	 1.87786712963134	 60	 0.49348852720364	 0.554922286011926	 1.1581758063724	 636.090109467233	 
369	 0.0848410825710744	 0.922187246382236	 0.738544914871454	 1.89002420008183	 85	 9.76330986002622e-05	 30.5983630752506	 1.23753435199648	 2.44968564740918	 
191	 0.0259858232457191	 0.497090284479782	 0.405757515225559	 1.25213327212259	 30	 0.0198267074493621	 1.12356385599231e-07	 0.460165876688315	 31.2822939385077	 
218	 0.172511218814179	 0.171706180786714	 0.126845221500844	 1.97750598145649	 31	 0.0768840865522052	 0.356846122481632	 0.251689220546263	 53.7383472100944	 
204	 0.644234732026234	 0.576553847175092	 1.84871093463153	 0.622560657560825	 36	 0.7037173102712	 0.606513812928941	 1.06092396581237	 345.517265997045	 
71	 0.826017263811082	 0.41516465973109	 0.51017294684425	 1.32393011637032	 67	 0.888567051894889	 0.910422502848659	 0.670205178534143	 1080.06048305239	 
13	 0.91899229795672	 0.0931820415426046	 0.305102883838117	 1.12941746413708	 98	 3.98193166049847e-32	 0.0380524970130027	 0.353258045538666	 11.0432761541776	 
425	 0.444253820925951	 0.975167071446776	 1.52918433211744	 1.87141285277903	 24	 0.299836749256527	 0.338775184156905	 0.89909409973141	 77.6526099780009	 
195	 0.179336030501872	 0.291692230151966	 1.9557829014957	 0.107812072616071	 55	 0.151466156466016	 0.143270726229255	 2.57578070034225	 843.85892907068	 
157	 0.517547074938193	 0.475144761847332	 0.862199394963682	 0.265704812016338	 38	 0.443888650536208	 0.451775517197584	 0.688111524889737	 394.473996457525	 
137	 0.371593256248161	 0.12576174037531	 1.42014580173418	 1.06106778839603	 98	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 -1.34171580387312e-16	 
68	 0.710317176301032	 0.633485155645758	 0.0871114232577384	 0.653133913874626	 80	 0.626096470605596	 0.65483085650042	 0.28647084957845	 1795.75583273806	 
127	 0.171817078953609	 0.955040223663673	 1.62308059120551	 1.93765666661784	 35	 0.132787135493898	 0.299291558204925	 1.61603554391599	 160.533668967845	 
147	 0.667373152449727	 0.600112918764353	 0.437151595484465	 0.53475121082738	 61	 0.602064803434507	 0.589321099730598	 0.534629749131937	 1041.33498537054	 
159	 0.2763372506015	 0.316131608327851	 0.973290896508843	 0.241089039016515	 71	 0.239537968018894	 0.252363781195524	 1.16813961164262	 1348.42503819563	 
